time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
22363,chargingStation-1,"[3643621, 4487675, 6061743, 6434541, 2626102, 1501946, 3989882, 7048955, 4525828, 6278954, 5972332, 728594, 3819045, 6858651, 4864910, 2566956, 1250642, 5886344, 2302922, 3942678, 6335063, 2173817, 2138667, 6589046, 6346255, 1078536, 6181027, 123994, 5627489, 6472233]","[150.0, 198.50000000000006, 0, 0, 0, 55.5, 0, 0, 0, 12.999999999999943, 67.0, 150.0, 69.49999999999997, 150.0, 61.99999999999997, 150.0, 112.99999999999997, 154.99999999999997, 150.0, 150.0, 150.0, 250.0, 150.0, 10.000000000000028, 250.0, 250.0, 250.0, 197.5, 250.0, 250.0]",3641.0,"[1.4808612440191389, inf, inf, inf, inf, inf, inf, inf, inf, inf, 3.941176470588235, 3.260416666666668, 3.0888888888888877, 1.7816091954022992, 1.7302325581395341, 1.4694736842105263, 1.4213836477987418, 1.3777777777777775, 1.2836879432624118, 1.2048387096774194, 1.2044088176352705, 0.9483375959079287, 0.7346938775510204, 0.7058823529411785, 0.7001721170395867, 0.6439588688946015, 0.6198675496688741, 0.5984848484848484, 0.5484337349397591, 0.4863509749303621]",30,"[638134, 3001631, 3238719, 1134564, 6715152, 2067854, 6543452, 1179826, 6796232, 6271790, 4457404, 4294920, 6704545, 675022, 4290046, 2091572, 1027224, 7054858, 6122291, 6400162, 2117831, 2456280, 2790739, 6337168, 3604846, 334361, 6689448, 116335, 3402673]","[1.7645502645502646, inf, 0.7249666221628841, 1.3431085043988271, 1.5695364238410596, 1.4434180138568131, 1.1716500553709859, 0.7074446680080485, 0.7184845005740529, inf, 1.2351274787535413, 1.1112140871177016, 1.1544502617801045, 1.1302774427020505, 0.7051136363636366, 1.233676975945017, 0.776470588235294, 1.106361829025845, 0.9888268156424583, inf, 0.7159362549800797, 0.7030902348578492, 0.6898089171974522, 0.6286738351254479, 0.624623803009576, 3.7301587301587307, 0.6081553398058253, 0.6061971830985916, inf]",29,-1205.670749709649,0.7232037730105988,2712.0141487897454,1506.5,2435.329250290351,-2435.329250290351,1506.5,3455.8302145230555,-309.75475625371945,-16494
22363,chargingStation-2,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,0.0,0.8,3000.0,0,2688.098815846915,-2688.098815846915,0,0.0,0.0,0
22363,chargingStation-3,"[1600138, 5295215, 68765, 5039830, 5373110, 1019237, 2167364, 176301, 5880520, 6737397, 454898, 2328519, 3261167, 5028837, 4943802, 5765730, 6979877, 3466861, 2555048, 5693028]","[150.0, 150.0, 71.99999999999991, 0, 150.0, 150.0, 150.0, 250.0, 146.50000000000003, 250.0, 52.0, 150.0, 4.5, 97.99999999999997, 0, 0, 250.0, 0, 101.50000000000003, 250.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2374.5,"[1.3846153846153846, 1.4796084828711258, inf, inf, 1.2071973827699016, 1.0816901408450705, 1.0269230769230768, 0.8141007194244603, 0.6061146496815286, 0.789908256880734, inf, 1.1365015166835186, inf, 1.292307692307692, inf, inf, 0.6540350877192984, inf, 0.780769230769231, 0.6493975903614458, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",20,[],[],0,0.0,0.8,3000.0,1325.0,2657.728225972108,-2657.728225972108,1325.0,0.0,-11.499999999999993,-3645
22663,chargingStation-1,"[6122291, 6400162, 2117831, 334361, 6689448, 3402673, 3272796, 6134232, 1507244, 1971582, 3672623, 616449, 2527476, 2209014, 1836876, 6070340, 6481843, 1027224, 98190, 2790739, 7054858, 3496331, 1281605, 4974141, 6386742, 703952, 2401139, 2456280, 3604846, 3182754]","[27.0, 25.5, 49.5, 117.50000000000001, 11.000000000000057, 50.00000000000001, 17.50000000000003, 0, 60.49999999999997, 0, 12.500000000000004, 25.000000000000007, 1.5, 0, 0, 0, 0, 250.0, 122.00000000000001, 111.0, 150.0, 84.99999999999999, 150.0, 54.0, 75.0, 89.00000000000001, 150.0, 224.00000000000006, 130.5, 213.0]",2201.0,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 16.841379310344827, 8.413793103448278, 4.757142857142857, 2.002463054187192, 1.770833333333333, 1.7683823529411768, 1.7513513513513512, 1.4423076923076925, 1.4015748031496065, 1.2861635220125787, 1.2861244019138758, 1.1954198473282445, 1.194392523364486]",30,"[3643621, 638134, 3001631, 3238719, 1134564, 6715152, 2067854, 6543452, 1179826, 6796232, 6271790, 728594, 4457404, 6858651, 4294920, 2566956, 6704545, 675022, 2302922, 3942678, 6335063, 2173817, 2138667, 4290046, 6346255, 1078536, 6181027, 2091572, 5627489, 6472233, 6337168, 116335, 3201234, 4009817, 4160756, 6179603, 1979058, 1098900, 4617852, 1773980, 372743, 6619084, 3402947, 6078184, 5001797, 6335708, 2851543, 7051161, 3206816, 549466]","[1.4808612440191389, 1.7645502645502646, inf, 0.7249666221628841, 1.3431085043988271, 1.5695364238410596, 1.4434180138568131, 1.1716500553709859, 0.7074446680080485, 0.7184845005740529, inf, 3.260416666666668, 1.2351274787535413, 1.7816091954022992, 1.1112140871177016, 1.4694736842105263, 1.1544502617801045, 1.1302774427020505, 1.2836879432624118, 1.2048387096774194, 1.2044088176352705, 0.9483375959079287, 0.7346938775510204, 0.7051136363636366, 0.7001721170395867, 0.6439588688946015, 0.6198675496688741, 1.233676975945017, 0.5484337349397591, 0.4863509749303621, 0.9544303797468352, 0.743225806451613, 0.7593533487297923, 0.5307984790874525, 0.75, 0.25756097560975644, 0.7675781249999997, 0.7774954627949184, 0.7226277372262774, 0.7689320388349515, 0.6474777448071217, 1.0853365384615385, 0.7876651982378857, 1.1552631578947365, 1.0940325497287524, 0.8267716535433068, 0.6166112956810632, 0.6327272727272727, 0.6049751243781093, 0.5947136563876652]",50,355.3878852584835,0.7311012815718985,2741.629805894619,547.5,2556.3878852584835,-2556.3878852584835,547.5,3100.4423292645715,-658.0611177370254,-760
22663,chargingStation-2,"[4088279, 4772879]","[250.0, 150.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",400.0,"[0.7642201834862387, 1.0494623655913975, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2,[],[],0,0.0,0.8,3000.0,316.5,2576.4660740445397,-2576.4660740445397,316.5,0.0,-1.0416666666666643,-984
22663,chargingStation-3,"[1600138, 5295215, 7182556, 200840, 5373110, 1019237, 2167364, 176301, 5204006, 6737397, 454898, 2328519, 1215474, 3507424, 4761370, 1281671, 6979877, 2392023, 11104, 5693028, 5062336, 4967341, 6678459]","[150.0, 3.500000000000057, 250.0, 250.0, 150.0, 84.0, 150.0, 221.49999999999994, 17.50000000000003, 180.49999999999997, 0, 150.0, 14.000000000000004, 15.0, 250.0, 150.0, 216.00000000000009, 250.0, 250.0, 19.5, 153.0, 150.0, 150.0, 0, 0, 0, 0, 0, 0, 0]",3224.5,"[1.3846153846153846, 1.4796084828711258, 0.9556962025316457, 0.9377574370709381, 1.2071973827699016, 1.0816901408450705, 1.0269230769230768, 0.8141007194244603, inf, 0.789908256880734, inf, 1.1365015166835186, inf, inf, 0.6724528301886791, 1.1036639857015191, 0.6540350877192984, 0.6984308131241084, 0.6444943820224719, 0.6493975903614458, 0.7746835443037975, 1.2156862745098038, 1.0425029515938609, nan, nan, nan, nan, nan, nan, nan]",23,[],[],0,-735.2281997150526,0.7836615955618877,2938.730983357079,1669.5,2489.2718002849474,-2489.2718002849474,1669.5,735.228199715053,-10.416666666666659,-4925
22963,chargingStation-1,"[2091572, 6337168, 6179603, 3402947, 6335708, 549466, 1090127, 4779180, 395727, 4688934, 7081885, 4338100, 7051161, 6078184, 965202, 2216992, 1773980, 5001797, 116335, 4094764, 5652437, 1979058, 1098900, 6619084, 5485435, 2631545, 982852, 4617852, 569587, 4160756]","[150.0, 188.49999999999994, 44.00000000000006, 149.00000000000006, 87.49999999999997, 112.5, 0, 125.50000000000003, 37.5, 0, 0, 0, 174.0, 150.0, 68.49999999999999, 52.5, 250.0, 150.0, 250.0, 207.49999999999997, 150.0, 150.0, 250.0, 150.0, 150.0, 150.0, 150.0, 250.0, 150.0, 250.0]",3997.0,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 6.959999999999999, 5.487499999999999, 5.269230769230768, 3.28125, 2.828571428571429, 2.3913043478260874, 2.0945454545454543, 2.040983606557377, 1.956896551724138, 1.8537735849056594, 1.7067729083665337, 1.6973684210526314, 1.5663900414937757, 1.3640776699029125, 1.3571428571428572, 1.2857142857142858, 1.229700854700855, 1.1761363636363638]",30,"[3643621, 638134, 3001631, 3238719, 1134564, 6715152, 2067854, 6543452, 1179826, 6796232, 6271790, 728594, 4457404, 6858651, 4294920, 2566956, 6704545, 1027224, 675022, 2302922, 7054858, 3942678, 1281605, 6335063, 2173817, 2138667, 2401139, 4290046, 6346255, 1078536, 6181027, 5627489, 6472233, 3201234, 4009817, 372743, 2851543, 3206816, 6921050, 435904, 3565889, 4538225, 3371892, 7105987, 4616247, 4843290, 200032, 6073416, 5531731, 5348070, 1881920, 4974141, 2559376, 2122437]","[1.4808612440191389, 1.7645502645502646, inf, 0.7249666221628841, 1.3431085043988271, 1.5695364238410596, 1.4434180138568131, 1.1716500553709859, 0.7074446680080485, 0.7184845005740529, inf, 3.260416666666668, 1.2351274787535413, 1.7816091954022992, 1.1112140871177016, 1.4694736842105263, 1.1544502617801045, 16.841379310344827, 1.1302774427020505, 1.2836879432624118, 2.002463054187192, 1.2048387096774194, 1.7683823529411768, 1.2044088176352705, 0.9483375959079287, 0.7346938775510204, 1.2861635220125787, 0.7051136363636366, 0.7001721170395867, 0.6439588688946015, 0.8549019607843139, 0.5934883720930233, 0.41694915254237347, 1.1618374558303888, 0.856441717791411, 0.9206751054852321, 0.9233830845771145, 0.805298013245033, 0.758901098901099, 0.9593749999999999, 0.8850000000000001, 0.7915492957746478, 0.8086303939962475, 0.8314321926489225, 0.8490990990990992, 1.0485981308411212, 0.7670103092783503, 1.1386554621848737, 1.0315789473684216, 0.7098143236074271, 0.6961722488038278, 0.6927536231884059, 0.6368852459016394, 0.6168874172185431]",54,-1339.750295963333,0.7013290527727132,2629.9839478976746,1670.5,2657.249704036667,-2657.249704036667,1670.5,3750.0,-927.842722466342,-13879
22963,chargingStation-2,"[4088279, 4772879]","[166.5, 150.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",316.5,"[0.7642201834862387, 1.0494623655913975, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2,[],[],0,0.0,0.8,3000.0,150.0,2447.885024383796,-2447.885024383796,150.0,0.0,0.3333333333333428,-384
22963,chargingStation-3,"[1600138, 3872652, 7182556, 200840, 5373110, 3337398, 2167364, 4574723, 4151803, 4537169, 454898, 2328519, 6667040, 464581, 4761370, 1281671, 6404679, 2392023, 11104, 649668, 5348187, 4967341, 6678459, 712398, 4178259]","[150.0, 13.5, 127.5, 91.5, 103.49999999999991, 56.00000000000001, 84.0, 250.0, 28.999999999999993, 150.0, 0, 150.0, 56.499999999999986, 15.0, 250.0, 150.0, 250.0, 158.00000000000006, 250.0, 105.49999999999997, 1.9999999999999716, 4.999999999999993, 150.0, 250.0, 12.500000000000057, 0, 0, 0, 0, 0]",2859.5,"[1.3846153846153846, inf, 0.9556962025316457, 0.9377574370709381, 1.2071973827699016, inf, 1.0269230769230768, 0.7419448476052249, inf, 1.4648318042813457, inf, 1.1365015166835186, inf, inf, 0.6724528301886791, 1.1036639857015191, 0.6841328413284132, 0.6984308131241084, 0.6444943820224719, 1.2787878787878784, inf, 1.2156862745098038, 1.0425029515938609, 0.6307046979865772, 15.000000000000068, nan, nan, nan, nan, nan]",25,[],[],0,-165.40777355001455,0.7799858672607762,2924.947002227911,1479.5,2694.0922264499854,-2694.0922264499854,1479.5,900.6359732650672,17.708333333333325,-3972
23263,chargingStation-1,"[2566956, 6704545, 1027224, 675022, 2302922, 7054858, 3942678, 1281605, 2173817, 2138667, 4290046, 6346255, 1078536, 6472233, 4843290, 5531731, 4974141, 5540854, 912405, 6003093, 387071, 832441, 6108022, 2717190, 1094126, 3564053, 6887575, 6181027, 6335063, 435904]","[150.0, 140.99999999999991, 157.0, 150.0, 121.50000000000009, 150.0, 150.0, 90.50000000000006, 59.00000000000006, 12.0, 250.0, 88.99999999999989, 167.49999999999994, 41.00000000000006, 186.99999999999994, 98.00000000000006, 119.50000000000003, 89.50000000000003, 76.5, 0, 45.49999999999997, 104.00000000000006, 35.499999999999986, 14.499999999999996, 0, 0, 31.000000000000004, 218.00000000000006, 150.0, 250.0]",3147.5,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 43.60000000000001, 9.204081632653063, 4.385714285714286]",30,"[2091572, 3643621, 638134, 3001631, 3238719, 1134564, 6715152, 2067854, 6543452, 1179826, 6796232, 6271790, 728594, 6078184, 4457404, 6858651, 1773980, 5001797, 116335, 4294920, 5652437, 1979058, 1098900, 6619084, 5485435, 2631545, 982852, 4617852, 569587, 4160756, 2401139, 5627489, 3201234, 4009817, 372743, 2851543, 3206816, 6921050, 3565889, 4538225, 3371892, 7105987, 4616247, 200032, 6073416, 5348070, 1881920, 2559376, 2122437, 2841673, 6285534, 4662268, 539826, 7197203, 1979370, 6320945, 254769, 1298910, 349570, 6118160, 3742980, 3131370, 6921230, 494829, 5668700, 6319487, 7091729, 2482124, 2296053, 2913868]","[inf, 1.4808612440191389, 1.7645502645502646, inf, 0.7249666221628841, 1.3431085043988271, 1.5695364238410596, 1.4434180138568131, 1.1716500553709859, 0.7074446680080485, 0.7184845005740529, inf, 3.260416666666668, 5.487499999999999, 1.2351274787535413, 1.7816091954022992, 2.828571428571429, 2.3913043478260874, 2.0945454545454543, 1.1112140871177016, 1.956896551724138, 1.8537735849056594, 1.7067729083665337, 1.6973684210526314, 1.5663900414937757, 1.3640776699029125, 1.3571428571428572, 1.2857142857142858, 1.229700854700855, 1.1761363636363638, 2.6186440677966103, 1.1095652173913044, 2.47218045112782, 2.215873015873016, 1.5927007299270073, 1.8376237623762377, 1.2039603960396037, 1.1321311475409837, 2.781428571428572, 1.4920353982300885, 1.8497854077253213, 1.3415132924335376, 1.2823129251700682, 2.0108108108108107, 1.9637681159420286, 3.475324675324676, 2.4661016949152543, 1.6531914893617023, 1.2256578947368424, 2.115254237288136, 1.3117709437963945, 1.5487804878048783, 1.104153354632588, 1.3564213564213563, 1.5198938992042434, 0.8860635696821516, 0.26666666666666666, 0.4568965517241379, 1.4390934844192635, 1.209205020920502, 1.1498993963782698, 1.256166982922201, 0.7539393939393939, 0.6937499999999999, 0.6338923212709622, 0.6469055374592834, 0.6341926729986431, 2.0, 0.6236842105263154, 0.6019801980198018]",70,-361.1085785750265,0.6933044176932681,2599.8915663497555,704.4999999999999,2786.3914214249735,-2786.3914214249735,704.4999999999999,3750.0,-1273.9029623712108,0
23263,chargingStation-2,"[7187778, 4772879]","[150.0, 150.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",300.0,"[1.1746987951807228, 1.0494623655913975, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2,[],[],0,0.0,0.8,3000.0,180.4999999999999,2798.0029532806034,-2798.0029532806034,180.4999999999999,0.0,-5.541666666666657,-228
23263,chargingStation-3,"[1600138, 6907758, 5916660, 5506791, 3444452, 6271170, 5443668, 4574723, 768049, 4537169, 454898, 2328519, 6921567, 122522, 4761370, 1281671, 6404679, 1215095, 11104, 5579804, 6678459, 712398]","[36.0, 150.0, 129.49999999999997, 127.00000000000001, 250.0, 99.0, 221.50000000000003, 175.99999999999997, 150.0, 89.50000000000003, 0, 112.00000000000003, 88.00000000000003, 29.000000000000057, 93.99999999999994, 150.0, 213.50000000000006, 250.0, 217.0000000000001, 56.00000000000001, 0, 0, 141.50000000000006, 250.0, 0, 0, 0, 0, 0, 0]",3029.5,"[1.3846153846153846, 2.173553719008264, inf, inf, 0.7651485148514852, 2.6756756756756754, 0.734254143646409, 0.7419448476052249, 1.0955259975816203, 1.4648318042813457, inf, 1.1365015166835186, 1.0886597938144333, 1.3809523809523836, 0.6724528301886791, 1.1036639857015191, 0.6841328413284132, 0.6071583514099783, 0.6444943820224719, 0.9572649572649573, nan, nan, 1.0425029515938609, 0.6307046979865772, nan, nan, nan, nan, nan, nan]",22,[],[],0,-376.22307565968504,0.7716253544683389,2893.5950792562708,828.0000000000001,2653.276924340315,-2653.276924340315,828.0000000000001,1276.8590489247508,46.958333333333336,-3124
23563,chargingStation-1,"[6619084, 5485435, 2631545, 982852, 4617852, 4160756, 3201234, 4009817, 3565889, 3371892, 200032, 5348070, 1881920, 2559376, 2841673, 254769, 1298910, 2482124, 2296053, 6809570, 753807, 3452964, 4054943, 39910, 3838899, 2851543, 2122437, 2913868, 539826, 2401139]","[150.0, 150.0, 130.99999999999997, 115.99999999999997, 162.50000000000006, 250.0, 250.0, 250.0, 250.0, 150.0, 250.0, 223.00000000000003, 242.50000000000003, 250.0, 208.00000000000003, 48.0, 52.99999999999999, 30.0, 78.99999999999994, 67.00000000000003, 0, 0, 0, 0.9999999999999964, 0, 250.0, 250.0, 151.99999999999997, 250.0, 150.0]",4363.0,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 185.60000000000002, 93.15, 60.79999999999998, 26.584615384615383, 17.166666666666668]",30,"[2566956, 2091572, 3643621, 675022, 638134, 7054858, 3942678, 3001631, 3238719, 1134564, 4290046, 6715152, 2067854, 6543452, 1179826, 6796232, 6271790, 728594, 6078184, 4457404, 6858651, 1773980, 5001797, 116335, 4294920, 5652437, 1979058, 1098900, 6335063, 435904, 569587, 5627489, 372743, 3206816, 6921050, 4538225, 7105987, 4616247, 6073416, 6285534, 4662268, 7197203, 1979370, 6320945, 349570, 6118160, 3742980, 3131370, 6921230, 494829, 5668700, 6319487, 7091729, 5530210, 2044356, 6764779, 4265623, 2869656, 1941617, 1926184, 2277580, 2629650, 1211269, 6671190]","[inf, inf, 1.4808612440191389, inf, 1.7645502645502646, inf, inf, inf, 0.7249666221628841, 1.3431085043988271, inf, 1.5695364238410596, 1.4434180138568131, 1.1716500553709859, 0.7074446680080485, 0.7184845005740529, inf, 3.260416666666668, 5.487499999999999, 1.2351274787535413, 1.7816091954022992, 2.828571428571429, 2.3913043478260874, 2.0945454545454543, 1.1112140871177016, 1.956896551724138, 1.8537735849056594, 1.7067729083665337, 9.204081632653063, 4.385714285714286, 2.532738095238096, 8.506666666666668, 5.897297297297298, 2.3843137254901956, 2.2277419354838712, 12.96923076923077, 3.4708994708994703, 2.618055555555556, 7.1315789473684195, 1.9237947122861585, 3.968750000000001, 2.391857506361323, 7.441558441558439, 3.324770642201835, 9.584905660377359, 2.079136690647482, 1.6469740634005763, 2.9162995594713648, 1.9138461538461538, 1.1711009174311924, 0.86218487394958, 1.264968152866242, 1.0695652173913044, 0.8438316400580552, 2.247311827956989, 0.9017964071856287, 0.6711377245508982, 1.3661538461538472, 0.7425742574257426, 2.2033898305084745, 1.0366056572379365, 1.21875, 1.012218045112782, 0.6177121771217713]",64,-1560.6240208908334,0.6586238838956942,2469.839564608853,1265.5,2802.3759791091666,-2802.3759791091666,1265.5,3750.0,-1266.458333333334,0
23563,chargingStation-2,"[7187778, 4772879, 1896459]","[142.5, 37.999999999999886, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",180.4999999999999,"[1.1746987951807228, 1.0494623655913975, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",3,[],[],0,0.0,0.8,3000.0,0,2745.9027018338284,-2745.9027018338284,0,0.0,0.0,0
23563,chargingStation-3,"[264119, 6907758, 985242, 3667676, 3444452, 3715959, 1761388, 4497449, 768049, 792352, 454898, 179127, 6070582, 86562, 3925248, 1281671, 3296333, 1215095, 4298697, 2396723, 75882, 1528006, 712398]","[250.0, 112.99999999999997, 236.5, 141.0, 72.0, 44.000000000000014, 82.99999999999997, 96.49999999999997, 150.0, 16.5, 0, 250.0, 247.00000000000003, 158.5, 21.500000000000057, 150.0, 139.00000000000003, 216.50000000000006, 250.0, 51.00000000000002, 121.50000000000009, 222.50000000000003, 0, 126.50000000000014, 0, 0, 0, 0, 0, 0]",3156.5,"[1.105813953488372, 2.173553719008264, 1.3138888888888889, 7.05, 0.7651485148514852, inf, inf, inf, 1.0955259975816203, inf, inf, 0.8113522537562604, 0.9530546623794214, 1.0745762711864406, inf, 1.1036639857015191, 0.8919786096256687, 0.6071583514099783, 0.6774193548387096, 3.0600000000000014, 0.8783132530120488, 0.6759493670886076, nan, 0.6307046979865772, nan, nan, nan, nan, nan, nan]",23,[],[],0,-450.01653846606905,0.7616249869468706,2856.093701050765,507.0,2706.483461533931,-2706.483461533931,507.0,1726.8755873908194,25.875,-1641
23863,chargingStation-1,"[728594, 6078184, 4457404, 6858651, 1773980, 5001797, 116335, 4294920, 5652437, 1979058, 1098900, 6335063, 435904, 5627489, 372743, 4538225, 7105987, 4616247, 6073416, 4662268, 1979370, 6320945, 349570, 3131370, 6921230, 2044356, 2869656, 1926184, 2629650, 6671190]","[6.500000000000057, 69.49999999999997, 136.0000000000001, 82.5, 14.000000000000057, 150.0, 38.00000000000006, 150.0, 76.99999999999997, 46.499999999999915, 107.00000000000006, 150.0, 57.0, 250.0, 250.0, 250.0, 150.0, 150.0, 150.0, 150.0, 150.0, 250.0, 150.0, 150.0, 250.0, 150.0, 74.00000000000006, 65.00000000000001, 58.5, 139.5]",3871.0,"[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]",30,"[6619084, 5485435, 2566956, 2091572, 3643621, 4160756, 3201234, 4009817, 3565889, 3371892, 200032, 675022, 638134, 2559376, 7054858, 3942678, 3001631, 3238719, 1134564, 4290046, 6715152, 2067854, 6543452, 1179826, 6796232, 2851543, 2122437, 6271790, 539826, 2401139, 569587, 3206816, 6921050, 6285534, 7197203, 6118160, 3742980, 494829, 5668700, 6319487, 7091729, 5530210, 6764779, 4265623, 1941617, 2277580, 1211269, 5307157, 3451016, 1000117, 4789262, 1602888, 6657800, 6063607, 1181528, 3464502, 5716855, 563945, 6684313, 88274, 1624906, 2903001]","[inf, inf, inf, inf, 1.4808612440191389, inf, inf, inf, inf, inf, inf, inf, 1.7645502645502646, inf, inf, inf, inf, 0.7249666221628841, 1.3431085043988271, inf, 1.5695364238410596, 1.4434180138568131, 1.1716500553709859, 0.7074446680080485, 0.7184845005740529, 185.60000000000002, 93.15, inf, 26.584615384615383, 17.166666666666668, 23.638888888888896, 121.59999999999997, 69.06000000000002, 3.6064139941690962, 10.10752688172043, 7.410256410256411, 2.9010152284263957, 3.754411764705882, 1.3474671669793623, 28.37142857142857, 3.4116788321167886, 1.4946015424164525, 8.858823529411763, 1.0474766355140186, 75.0, 2.069767441860465, 1.409685863874346, 1.4933110367892974, inf, 7.326315789473682, 1.343053173241852, 0.8058925476603117, inf, 0.9177464788732395, inf, 0.8596491228070176, 1.2249614791987673, 0.9096085409252669, 0.7052391799544422, 0.7544303797468354, inf, 1.008213552361396]",62,-1005.9941912148561,0.6362684574242529,2386.006715340948,1955.0000000000002,2865.005808785144,-2865.005808785144,1955.0000000000002,3750.0,-1249.166666666667,0
23863,chargingStation-2,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,0.0,0.8,3000.0,0,2720.274765062948,-2720.274765062948,0,0.0,0.0,0
23863,chargingStation-3,"[264119, 2110058, 4063241, 502580, 331522, 1531372, 5402236, 4049776, 768049, 1356564, 454898, 179127, 2037158, 1522829, 5323608, 1281671, 2527387, 221233, 4298697, 5925615, 3813952]","[66.99999999999994, 250.0, 98.00000000000006, 63.0, 205.00000000000003, 250.0, 0, 250.0, 150.0, 0, 0, 155.00000000000006, 150.0, 24.500000000000057, 150.0, 17.499999999999943, 19.99999999999997, 202.5, 117.50000000000006, 0, 114.00000000000009, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2284.0,"[1.105813953488372, 0.7988331388564762, inf, inf, 1.4730538922155691, 0.7496402877697841, inf, 0.8729999999999997, 1.0955259975816203, inf, inf, 0.8113522537562604, 1.185714285714286, inf, 1.1400832177531206, 1.1036639857015191, inf, 0.7002881844380404, 0.6774193548387096, inf, 0.7475409836065579, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21,[],[],0,402.2943175312207,0.7705648606697868,2889.6182275117003,843.9999999999999,2686.2943175312207,-2686.2943175312207,843.9999999999999,1324.5812698595964,-7.791666666666668,-1970
